classification_family,specification,event_id,market_id,large_action,dynamic_high_activity,actions,any_next,same_next,source_transaction_actions,any_next_action_5m,same_direction_given_next_5m
whale_volume,expanding_top1_primary,79,2718892,0,1,1448,624,437,3689,0.430939226519337,0.7003205128205128
whale_volume,expanding_top1_primary,79,2718892,1,0,16,0,0,22,0.0,
whale_volume,expanding_top1_primary,79,2718892,1,1,70,9,4,2444,0.12857142857142856,0.4444444444444444
whale_volume,expanding_top1_primary,79,2718893,0,0,2871,80,51,2945,0.027864855451062348,0.6375
whale_volume,expanding_top1_primary,79,2718893,0,1,615,271,187,1061,0.44065040650406506,0.6900369003690037
whale_volume,expanding_top1_primary,79,2718893,1,0,12,9,9,31,0.75,1.0
whale_volume,expanding_top1_primary,79,2718893,1,1,16,0,0,19,0.0,
whale_volume,expanding_top1_primary,79,2718894,0,0,3381,109,60,3549,0.03223898254954156,0.5504587155963303
whale_volume,expanding_top1_primary,79,2718894,0,1,710,286,194,1045,0.4028169014084507,0.6783216783216783
whale_volume,expanding_top1_primary,79,2718894,1,0,2,0,0,2,0.0,
whale_volume,expanding_top1_primary,79,2718894,1,1,21,0,0,33,0.0,
whale_volume,expanding_top1_primary,80,2718900,0,0,9490,600,154,9831,0.06322444678609063,0.25666666666666665
whale_volume,expanding_top1_primary,80,2718900,0,1,1657,730,507,3238,0.4405552202776101,0.6945205479452055
whale_volume,expanding_top1_primary,80,2718900,1,0,14,1,1,14,0.07142857142857142,1.0
whale_volume,expanding_top1_primary,80,2718900,1,1,47,7,6,165,0.14893617021276595,0.8571428571428571
whale_volume,expanding_top1_primary,80,2718902,0,0,2504,155,24,2548,0.06190095846645367,0.15483870967741936
whale_volume,expanding_top1_primary,80,2718902,0,1,452,225,169,703,0.497787610619469,0.7511111111111111
whale_volume,expanding_top1_primary,80,2718902,1,0,6,0,0,6,0.0,
whale_volume,expanding_top1_primary,80,2718902,1,1,13,1,0,16,0.07692307692307693,0.0
whale_volume,expanding_top1_primary,80,2718903,0,0,2949,172,61,3043,0.05832485588335029,0.3546511627906977
whale_volume,expanding_top1_primary,80,2718903,0,1,645,313,201,1083,0.48527131782945737,0.6421725239616614
whale_volume,expanding_top1_primary,80,2718903,1,0,2,0,0,2,0.0,
whale_volume,expanding_top1_primary,80,2718903,1,1,23,4,4,36,0.17391304347826086,1.0
whale_volume,expanding_top1_primary,81,2718907,0,0,8140,424,284,8671,0.052088452088452086,0.6698113207547169
whale_volume,expanding_top1_primary,81,2718907,0,1,1648,814,507,3124,0.49393203883495146,0.6228501228501229
whale_volume,expanding_top1_primary,81,2718907,1,0,27,10,10,58,0.37037037037037035,1.0
whale_volume,expanding_top1_primary,81,2718907,1,1,56,9,8,185,0.16071428571428573,0.8888888888888888
whale_volume,expanding_top1_primary,81,2718908,0,0,3186,165,131,3325,0.051789077212806026,0.793939393939394
whale_volume,expanding_top1_primary,81,2718908,0,1,606,297,231,1070,0.4900990099009901,0.7777777777777778
whale_volume,expanding_top1_primary,81,2718908,1,0,4,0,0,4,0.0,
whale_volume,expanding_top1_primary,81,2718908,1,1,14,1,0,19,0.07142857142857142,0.0
whale_volume,expanding_top1_primary,81,2718910,0,0,5694,297,185,6028,0.052160168598524764,0.622895622895623
whale_volume,expanding_top1_primary,81,2718910,0,1,943,461,336,2251,0.48886532343584305,0.7288503253796096
whale_volume,expanding_top1_primary,81,2718910,1,0,6,1,0,7,0.16666666666666666,0.0
whale_volume,expanding_top1_primary,81,2718910,1,1,20,4,3,91,0.2,0.75
whale_volume,expanding_top1_primary,82,2690999,0,0,8999,322,122,9387,0.0357817535281698,0.37888198757763975
whale_volume,expanding_top1_primary,82,2690999,0,1,1795,800,581,3314,0.4456824512534819,0.72625
whale_volume,expanding_top1_primary,82,2690999,1,0,14,0,0,15,0.0,
whale_volume,expanding_top1_primary,82,2690999,1,1,65,12,9,1131,0.18461538461538463,0.75
whale_volume,expanding_top1_primary,82,2691003,0,0,2000,46,23,2049,0.023,0.5
whale_volume,expanding_top1_primary,82,2691003,0,1,366,122,91,472,0.3333333333333333,0.7459016393442623
whale_volume,expanding_top1_primary,82,2691003,1,0,4,0,0,4,0.0,
whale_volume,expanding_top1_primary,82,2691003,1,1,9,2,1,13,0.2222222222222222,0.5
whale_volume,expanding_top1_primary,82,2691004,0,0,3402,96,50,3601,0.02821869488536155,0.5208333333333334
whale_volume,expanding_top1_primary,82,2691004,0,1,575,177,135,922,0.30782608695652175,0.7627118644067796
whale_volume,expanding_top1_primary,82,2691004,1,0,4,0,0,4,0.0,
whale_volume,expanding_top1_primary,82,2691004,1,1,26,2,2,47,0.07692307692307693,1.0
whale_volume,expanding_top1_primary,83,2718913,0,0,10641,483,152,11069,0.045390470820411616,0.3146997929606625
whale_volume,expanding_top1_primary,83,2718913,0,1,1961,900,660,4396,0.4589495155532891,0.7333333333333333
whale_volume,expanding_top1_primary,83,2718913,1,0,14,0,0,14,0.0,
whale_volume,expanding_top1_primary,83,2718913,1,1,81,10,8,330,0.12345679012345678,0.8
whale_volume,expanding_top1_primary,83,2718914,0,0,2059,127,26,2125,0.06168042739193783,0.2047244094488189
whale_volume,expanding_top1_primary,83,2718914,0,1,515,221,177,806,0.429126213592233,0.8009049773755657
whale_volume,expanding_top1_primary,83,2718914,1,0,1,0,0,1,0.0,
whale_volume,expanding_top1_primary,83,2718914,1,1,17,2,2,55,0.11764705882352941,1.0
whale_volume,expanding_top1_primary,83,2718915,0,0,3056,145,49,3141,0.04744764397905759,0.33793103448275863
whale_volume,expanding_top1_primary,83,2718915,0,1,574,248,207,921,0.43205574912891986,0.8346774193548387
whale_volume,expanding_top1_primary,83,2718915,1,0,5,0,0,5,0.0,
whale_volume,expanding_top1_primary,83,2718915,1,1,26,3,3,30,0.11538461538461539,1.0
whale_volume,expanding_top1_primary,84,2718919,0,0,12074,1495,143,12294,0.12381977803544807,0.09565217391304348
whale_volume,expanding_top1_primary,84,2718919,0,1,1740,748,500,3362,0.4298850574712644,0.6684491978609626
whale_volume,expanding_top1_primary,84,2718919,1,0,7,0,0,9,0.0,
whale_volume,expanding_top1_primary,84,2718919,1,1,90,14,10,744,0.15555555555555556,0.7142857142857143
whale_volume,expanding_top1_primary,84,2718920,0,0,3787,153,63,4027,0.040401373118563504,0.4117647058823529
whale_volume,expanding_top1_primary,84,2718920,0,1,813,358,278,1618,0.4403444034440344,0.776536312849162
whale_volume,expanding_top1_primary,84,2718920,1,0,10,2,2,10,0.2,1.0
whale_volume,expanding_top1_primary,84,2718920,1,1,34,4,3,161,0.11764705882352941,0.75
whale_volume,expanding_top1_primary,84,2718922,0,0,5136,225,98,5275,0.04380841121495327,0.43555555555555553
whale_volume,expanding_top1_primary,84,2718922,0,1,966,416,312,1317,0.4306418219461698,0.75
whale_volume,expanding_top1_primary,84,2718922,1,0,9,3,3,10,0.3333333333333333,1.0
whale_volume,expanding_top1_primary,84,2718922,1,1,31,5,4,53,0.16129032258064516,0.8
whale_volume,expanding_top1_primary,85,2718925,0,0,8351,294,177,8584,0.03520536462699078,0.6020408163265306
whale_volume,expanding_top1_primary,85,2718925,0,1,1580,763,546,3414,0.4829113924050633,0.7155963302752294
whale_volume,expanding_top1_primary,85,2718925,1,0,10,1,1,10,0.1,1.0
whale_volume,expanding_top1_primary,85,2718925,1,1,86,6,5,228,0.06976744186046512,0.8333333333333334
whale_volume,expanding_top1_primary,85,2718926,0,0,2208,60,32,2297,0.02717391304347826,0.5333333333333333
whale_volume,expanding_top1_primary,85,2718926,0,1,477,182,141,835,0.38155136268343814,0.7747252747252747
whale_volume,expanding_top1_primary,85,2718926,1,0,3,0,0,3,0.0,
whale_volume,expanding_top1_primary,85,2718926,1,1,10,0,0,35,0.0,
whale_volume,expanding_top1_primary,85,2718928,0,0,2572,97,52,2638,0.03771384136858476,0.5360824742268041
whale_volume,expanding_top1_primary,85,2718928,0,1,508,156,118,802,0.30708661417322836,0.7564102564102564
whale_volume,expanding_top1_primary,85,2718928,1,0,3,2,0,3,0.6666666666666666,0.0
whale_volume,expanding_top1_primary,85,2718928,1,1,18,3,3,21,0.16666666666666666,1.0
whale_volume,expanding_top1_primary,86,2707653,0,0,4242,228,90,4437,0.05374823196605375,0.39473684210526316
whale_volume,expanding_top1_primary,86,2707653,0,1,928,427,266,1739,0.46012931034482757,0.6229508196721312
whale_volume,expanding_top1_primary,86,2707653,1,0,7,0,0,8,0.0,
whale_volume,expanding_top1_primary,86,2707653,1,1,32,4,3,48,0.125,0.75
whale_volume,expanding_top1_primary,86,2707655,0,0,2873,138,63,2969,0.048033414549251655,0.45652173913043476
whale_volume,expanding_top1_primary,86,2707655,0,1,625,278,203,839,0.4448,0.7302158273381295
whale_volume,expanding_top1_primary,86,2707655,1,0,2,0,0,4,0.0,
whale_volume,expanding_top1_primary,86,2707655,1,1,14,1,1,26,0.07142857142857142,1.0
whale_volume,expanding_top1_primary,86,2707656,0,0,8468,441,190,8945,0.05207841284837034,0.4308390022675737
whale_volume,expanding_top1_primary,86,2707656,0,1,1435,616,435,3614,0.4292682926829268,0.7061688311688312
whale_volume,expanding_top1_primary,86,2707656,1,0,14,0,0,14,0.0,
whale_volume,expanding_top1_primary,86,2707656,1,1,64,9,6,362,0.140625,0.6666666666666666
whale_volume,expanding_top1_primary,87,2707658,0,0,18935,5078,257,20003,0.26818061790335357,0.050610476565576996
whale_volume,expanding_top1_primary,87,2707658,0,1,2403,945,657,3387,0.39325842696629215,0.6952380952380952
whale_volume,expanding_top1_primary,87,2707658,1,0,54,6,6,64,0.1111111111111111,1.0
whale_volume,expanding_top1_primary,87,2707658,1,1,107,17,13,364,0.1588785046728972,0.7647058823529411
whale_volume,expanding_top1_primary,87,2707659,0,0,4177,167,90,4306,0.03998084749820445,0.5389221556886228
whale_volume,expanding_top1_primary,87,2707659,0,1,1134,522,398,1727,0.4603174603174603,0.7624521072796935
whale_volume,expanding_top1_primary,87,2707659,1,0,3,0,0,4,0.0,
whale_volume,expanding_top1_primary,87,2707659,1,1,8,0,0,14,0.0,
whale_volume,expanding_top1_primary,87,2707660,0,0,7422,730,132,7745,0.09835623821072487,0.18082191780821918
whale_volume,expanding_top1_primary,87,2707660,0,1,2204,909,659,3186,0.41243194192377497,0.724972497249725
whale_volume,expanding_top1_primary,87,2707660,1,0,3,0,0,3,0.0,
whale_volume,expanding_top1_primary,87,2707660,1,1,52,4,4,83,0.07692307692307693,1.0
whale_volume,expanding_top1_primary,88,2718931,0,0,7980,239,103,8198,0.029949874686716792,0.4309623430962343
whale_volume,expanding_top1_primary,88,2718931,0,1,1335,546,374,2061,0.40898876404494383,0.684981684981685
whale_volume,expanding_top1_primary,88,2718931,1,0,12,0,0,14,0.0,
whale_volume,expanding_top1_primary,88,2718931,1,1,54,11,5,142,0.2037037037037037,0.45454545454545453
whale_volume,expanding_top1_primary,88,2718932,0,0,2269,64,33,2363,0.028206258263552227,0.515625
whale_volume,expanding_top1_primary,88,2718932,0,1,464,154,115,681,0.33189655172413796,0.7467532467532467
whale_volume,expanding_top1_primary,88,2718932,1,0,1,0,0,1,0.0,
whale_volume,expanding_top1_primary,88,2718932,1,1,14,0,0,23,0.0,
whale_volume,expanding_top1_primary,88,2718933,0,0,3019,86,38,3117,0.02848625372639947,0.4418604651162791
whale_volume,expanding_top1_primary,88,2718933,0,1,630,211,167,943,0.3349206349206349,0.7914691943127962
whale_volume,expanding_top1_primary,88,2718933,1,0,5,0,0,5,0.0,
whale_volume,expanding_top1_primary,88,2718933,1,1,15,2,2,27,0.13333333333333333,1.0
whale_volume,expanding_top1_primary,89,2740917,0,0,3932,226,91,4534,0.05747711088504578,0.4026548672566372
whale_volume,expanding_top1_primary,89,2740917,0,1,817,294,171,1194,0.3598531211750306,0.5816326530612245
whale_volume,expanding_top1_primary,89,2740917,1,0,8,0,0,13,0.0,
whale_volume,expanding_top1_primary,89,2740917,1,1,34,5,4,97,0.14705882352941177,0.8
whale_volume,expanding_top1_primary,89,2740919,0,0,2528,79,44,2624,0.03125,0.5569620253164557
whale_volume,expanding_top1_primary,89,2740919,0,1,612,224,172,847,0.3660130718954248,0.7678571428571429
whale_volume,expanding_top1_primary,89,2740919,1,0,6,2,2,6,0.3333333333333333,1.0
whale_volume,expanding_top1_primary,89,2740919,1,1,18,1,1,31,0.05555555555555555,1.0
whale_volume,expanding_top1_primary,89,2740921,0,0,13431,637,358,14321,0.04742759288213834,0.5620094191522763
whale_volume,expanding_top1_primary,89,2740921,0,1,2310,846,610,6098,0.36623376623376624,0.7210401891252955
whale_volume,expanding_top1_primary,89,2740921,1,0,20,1,0,24,0.05,0.0
whale_volume,expanding_top1_primary,89,2740921,1,1,131,12,12,1284,0.0916030534351145,1.0
whale_volume,expanding_top1_primary,90,2754625,0,0,3670,295,62,3801,0.08038147138964577,0.21016949152542372
whale_volume,expanding_top1_primary,90,2754625,0,1,551,188,134,925,0.3411978221415608,0.7127659574468085
whale_volume,expanding_top1_primary,90,2754625,1,0,2,0,0,2,0.0,
whale_volume,expanding_top1_primary,90,2754625,1,1,28,5,4,69,0.17857142857142858,0.8
whale_volume,expanding_top1_primary,90,2754627,0,0,2409,97,38,2499,0.0402656704026567,0.3917525773195876
whale_volume,expanding_top1_primary,90,2754627,0,1,527,246,217,760,0.4667931688804554,0.8821138211382114
whale_volume,expanding_top1_primary,90,2754627,1,1,8,0,0,13,0.0,
whale_volume,expanding_top1_primary,90,2754628,0,0,10012,1590,167,13860,0.15880942868557732,0.10503144654088051
whale_volume,expanding_top1_primary,90,2754628,0,1,1763,693,506,2650,0.39307997731140104,0.7301587301587301
whale_volume,expanding_top1_primary,90,2754628,1,0,17,0,0,17,0.0,
whale_volume,expanding_top1_primary,90,2754628,1,1,77,6,5,228,0.07792207792207792,0.8333333333333334
whale_volume,expanding_top1_primary,91,2754647,0,0,14459,1834,249,16870,0.12684141365239643,0.13576881134133043
whale_volume,expanding_top1_primary,91,2754647,0,1,2418,1181,828,6185,0.48842018196856907,0.7011007620660458
whale_volume,expanding_top1_primary,91,2754647,1,0,30,1,0,31,0.03333333333333333,0.0
whale_volume,expanding_top1_primary,91,2754647,1,1,103,19,15,212,0.18446601941747573,0.7894736842105263
whale_volume,expanding_top1_primary,91,2754649,0,0,3504,85,41,3612,0.024257990867579907,0.4823529411764706
whale_volume,expanding_top1_primary,91,2754649,0,1,848,350,272,1074,0.41273584905660377,0.7771428571428571
whale_volume,expanding_top1_primary,91,2754649,1,0,4,0,0,7,0.0,
whale_volume,expanding_top1_primary,91,2754649,1,1,16,2,2,28,0.125,1.0
whale_volume,expanding_top1_primary,91,2754651,0,0,7847,311,163,8699,0.03963298075697719,0.5241157556270096
whale_volume,expanding_top1_primary,91,2754651,0,1,1382,606,429,3826,0.4384949348769899,0.7079207920792079
whale_volume,expanding_top1_primary,91,2754651,1,0,3,0,0,3,0.0,
whale_volume,expanding_top1_primary,91,2754651,1,1,30,3,3,72,0.1,1.0
whale_volume,expanding_top1_primary,92,2766759,0,0,10536,459,237,11356,0.04356492027334852,0.5163398692810458
whale_volume,expanding_top1_primary,92,2766759,0,1,2250,1186,987,6064,0.5271111111111111,0.8322091062394603
whale_volume,expanding_top1_primary,92,2766759,1,0,20,2,1,25,0.1,0.5
whale_volume,expanding_top1_primary,92,2766759,1,1,115,24,21,2010,0.20869565217391303,0.875
whale_volume,expanding_top1_primary,92,2766760,0,0,4054,200,129,4408,0.0493339911198816,0.645
whale_volume,expanding_top1_primary,92,2766760,0,1,916,401,312,1602,0.43777292576419213,0.7780548628428927
whale_volume,expanding_top1_primary,92,2766760,1,0,3,0,0,3,0.0,
whale_volume,expanding_top1_primary,92,2766760,1,1,27,8,4,85,0.2962962962962963,0.5
whale_volume,expanding_top1_primary,92,2766762,0,0,9077,468,290,10252,0.051558885094194117,0.6196581196581197
whale_volume,expanding_top1_primary,92,2766762,0,1,1640,737,495,2582,0.44939024390243903,0.6716417910447762
whale_volume,expanding_top1_primary,92,2766762,1,0,9,1,1,11,0.1111111111111111,1.0
whale_volume,expanding_top1_primary,92,2766762,1,1,63,10,5,209,0.15873015873015872,0.5
whale_volume,expanding_top1_primary,93,2781973,0,0,9796,427,151,10434,0.043589220089832584,0.35362997658079626
whale_volume,expanding_top1_primary,93,2781973,0,1,1568,827,592,2726,0.5274234693877551,0.7158403869407497
whale_volume,expanding_top1_primary,93,2781973,1,0,22,2,1,29,0.09090909090909091,0.5
whale_volume,expanding_top1_primary,93,2781973,1,1,49,6,5,94,0.12244897959183673,0.8333333333333334
whale_volume,expanding_top1_primary,93,2781975,0,0,3752,79,36,3866,0.02105543710021322,0.45569620253164556
whale_volume,expanding_top1_primary,93,2781975,0,1,786,375,318,1202,0.4770992366412214,0.848
whale_volume,expanding_top1_primary,93,2781975,1,0,7,2,2,7,0.2857142857142857,1.0
whale_volume,expanding_top1_primary,93,2781975,1,1,28,6,6,45,0.21428571428571427,1.0
whale_volume,expanding_top1_primary,93,2781976,0,0,10609,577,217,12759,0.05438778395701763,0.37608318890814557
whale_volume,expanding_top1_primary,93,2781976,0,1,2052,958,611,3556,0.4668615984405458,0.6377870563674322
whale_volume,expanding_top1_primary,93,2781976,1,0,20,0,0,21,0.0,
whale_volume,expanding_top1_primary,93,2781976,1,1,98,18,13,151,0.1836734693877551,0.7222222222222222
whale_volume,expanding_top1_primary,94,2766773,0,0,10138,688,242,12966,0.06786348392187808,0.35174418604651164
whale_volume,expanding_top1_primary,94,2766773,0,1,1827,798,566,3949,0.4367816091954023,0.7092731829573935
whale_volume,expanding_top1_primary,94,2766773,1,0,19,0,0,20,0.0,
whale_volume,expanding_top1_primary,94,2766773,1,1,112,16,9,1634,0.14285714285714285,0.5625
whale_volume,expanding_top1_primary,94,2766774,0,0,3338,143,95,3530,0.042840023966446976,0.6643356643356644
whale_volume,expanding_top1_primary,94,2766774,0,1,890,323,252,1516,0.36292134831460676,0.7801857585139319
whale_volume,expanding_top1_primary,94,2766774,1,0,5,1,1,5,0.2,1.0
whale_volume,expanding_top1_primary,94,2766774,1,1,34,1,1,91,0.029411764705882353,1.0
whale_volume,expanding_top1_primary,94,2766776,0,0,6809,334,232,7762,0.04905272433543839,0.6946107784431138
whale_volume,expanding_top1_primary,94,2766776,0,1,1361,520,365,2226,0.38207200587803086,0.7019230769230769
whale_volume,expanding_top1_primary,94,2766776,1,0,5,0,0,6,0.0,
whale_volume,expanding_top1_primary,94,2766776,1,1,46,6,5,148,0.13043478260869565,0.8333333333333334
whale_volume,expanding_top1_primary,95,2793738,0,0,13028,1215,256,15760,0.09326066932760209,0.21069958847736625
whale_volume,expanding_top1_primary,95,2793738,0,1,2203,972,681,3696,0.44121652292328645,0.7006172839506173
whale_volume,expanding_top1_primary,95,2793738,1,0,40,0,0,42,0.0,
whale_volume,expanding_top1_primary,95,2793738,1,1,88,12,9,232,0.13636363636363635,0.75
whale_volume,expanding_top1_primary,95,2793739,0,0,2514,127,58,2693,0.05051710421638823,0.4566929133858268
whale_volume,expanding_top1_primary,95,2793739,0,1,768,223,183,1027,0.2903645833333333,0.820627802690583
whale_volume,expanding_top1_primary,95,2793739,1,0,4,1,1,4,0.25,1.0
whale_volume,expanding_top1_primary,95,2793739,1,1,39,1,1,56,0.02564102564102564,1.0
whale_volume,expanding_top1_primary,95,2793741,0,0,5522,656,122,5758,0.11879753712423036,0.18597560975609756
whale_volume,expanding_top1_primary,95,2793741,0,1,1001,437,380,1591,0.43656343656343655,0.8695652173913043
whale_volume,expanding_top1_primary,95,2793741,1,0,3,0,0,3,0.0,
whale_volume,expanding_top1_primary,95,2793741,1,1,31,4,4,92,0.12903225806451613,1.0
